BEGIN dimension=4 field=5
GROUP n=4 d=1 k=199 order=1152 cyclic=false affine_classes=80 ms=60
GROUP n=4 d=1 k=200 order=144 cyclic=false affine_classes=76 ms=60
GROUP n=4 d=1 k=201 order=144 cyclic=false affine_classes=46 ms=75
GROUP n=4 d=1 k=202 order=144 cyclic=false affine_classes=70 ms=60
GROUP n=4 d=1 k=203 order=144 cyclic=false affine_classes=34 ms=50
GROUP n=4 d=1 k=204 order=288 cyclic=false affine_classes=119 ms=73
GROUP n=4 d=1 k=205 order=288 cyclic=false affine_classes=59 ms=69
GROUP n=4 d=1 k=206 order=288 cyclic=false affine_classes=44 ms=57
GROUP n=4 d=1 k=207 order=288 cyclic=false affine_classes=56 ms=68
GROUP n=4 d=1 k=208 order=288 cyclic=false affine_classes=68 ms=82
GROUP n=4 d=1 k=209 order=288 cyclic=false affine_classes=65 ms=96
GROUP n=4 d=1 k=210 order=288 cyclic=false affine_classes=56 ms=77
GROUP n=4 d=1 k=211 order=288 cyclic=false affine_classes=44 ms=91
GROUP n=4 d=1 k=212 order=144 cyclic=false affine_classes=64 ms=68
GROUP n=4 d=1 k=213 order=144 cyclic=false affine_classes=64 ms=68
GROUP n=4 d=1 k=214 order=144 cyclic=false affine_classes=52 ms=70
GROUP n=4 d=1 k=215 order=144 cyclic=false affine_classes=46 ms=68
GROUP n=4 d=1 k=216 order=144 cyclic=false affine_classes=40 ms=53
GROUP n=4 d=1 k=217 order=72 cyclic=false affine_classes=74 ms=55
GROUP n=4 d=1 k=218 order=72 cyclic=false affine_classes=53 ms=54
GROUP n=4 d=1 k=219 order=72 cyclic=false affine_classes=50 ms=49
GROUP n=4 d=1 k=220 order=72 cyclic=false affine_classes=38 ms=56
GROUP n=4 d=1 k=221 order=72 cyclic=false affine_classes=41 ms=51
GROUP n=4 d=1 k=222 order=72 cyclic=false affine_classes=29 ms=39
GROUP n=4 d=1 k=223 order=144 cyclic=false affine_classes=52 ms=65
GROUP n=4 d=1 k=224 order=144 cyclic=false affine_classes=46 ms=50
GROUP n=4 d=1 k=225 order=144 cyclic=false affine_classes=46 ms=70
